run	success	duration	cost	Ksc_tir	TIR2TM_k	KI__TMEX_k	LI__TMEX_k	GU__TMEXC_k	message	x	x0
8	True	20.935532569885254	646.964428596193	0.0003256927299747038	0.0006744402173146752	0.003285212187098536	0.0004611181626329901	0.002073921369154674	`xtol` termination condition is satisfied.	[0.00032569 0.00067444 0.00328521 0.00046112 0.00207392]	"[6.64465380e-03 5.40784800e-03 4.09695770e-03 4.71875641e-05
 1.68380910e-05]"
89	True	22.712265491485596	647.1666942431922	0.00033096592382284387	0.0006704557241766235	0.014056073249465671	0.0018914830494866555	0.09629187416172195	`xtol` termination condition is satisfied.	[0.00033097 0.00067046 0.01405607 0.00189148 0.09629187]	"[7.08035290e-03 1.24090661e-03 8.07249545e-03 1.39053874e-06
 6.46601641e-02]"
72	True	25.481715202331543	647.4501048127145	0.0003341595169416055	0.0006682789012659881	0.007806582134205277	0.0010886043971814936	0.012312481398905627	`xtol` termination condition is satisfied.	[0.00033416 0.00066828 0.00780658 0.0010886  0.01231248]	"[8.17481349e-03 1.82769032e-04 6.50303039e-02 4.11249738e-06
 2.63998152e-03]"
33	True	22.342390775680542	647.4999144336283	0.00031417668568663084	0.0006776987230493837	0.0016853877682430271	0.0002926436315674759	0.0006236426032599916	`xtol` termination condition is satisfied.	[0.00031418 0.0006777  0.00168539 0.00029264 0.00062364]	"[5.50796340e-03 1.66242146e-04 1.28327447e-04 1.11022718e-05
 9.92464390e-04]"
44	True	29.68393898010254	647.7234622443195	0.0003035327755063419	0.0006883947177182697	0.007048983964734323	0.0014965227009480493	0.0002790475436604058	`xtol` termination condition is satisfied.	[0.00030353 0.00068839 0.00704898 0.00149652 0.00027905]	"[7.84985705e-05 3.95223364e-05 6.04037911e-05 4.41350211e-05
 3.73729875e-04]"
18	True	20.398029088974	647.739058264282	0.00030476189127614324	0.0006813487509539423	0.009085596354507007	0.0019939895089083385	0.0002800656091721143	`xtol` termination condition is satisfied.	[0.00030476 0.00068135 0.0090856  0.00199399 0.00028007]	[0.00053208 0.00031733 0.00085844 0.00452494 0.00038312]
5	True	29.067375421524048	647.9456079881506	0.00031927802538388845	0.0006776104343290371	0.002471128627836187	0.00035079841348052443	0.0984036916670841	`xtol` termination condition is satisfied.	[0.00031928 0.00067761 0.00247113 0.0003508  0.09840369]	"[2.11551386e-02 9.05676985e-02 4.14562554e-05 9.40307487e-04
 9.04037021e-02]"
76	True	24.1114764213562	648.5652539448099	0.00031641354051282133	0.0006768516045128709	0.0042648452606303365	0.000581683245133072	0.02284984401587384	`xtol` termination condition is satisfied.	[0.00031641 0.00067685 0.00426485 0.00058168 0.02284984]	[0.01102303 0.0001268  0.01132039 0.00176636 0.01381736]
26	True	17.809654474258423	649.0711868736043	0.0003093011225567667	0.00068486471390885	0.0025471913989620495	0.0004106694506701386	0.027594907402166316	`xtol` termination condition is satisfied.	[0.0003093  0.00068486 0.00254719 0.00041067 0.02759491]	"[3.17412131e-04 1.63400228e-02 4.39722787e-05 2.46289376e-03
 3.63267700e-02]"
49	True	23.52343225479126	649.2208175349558	0.00029777097937037716	0.0006871521262480653	0.005938663228271151	0.001388034626488847	0.0002893361657408133	`xtol` termination condition is satisfied.	[0.00029777 0.00068715 0.00593866 0.00138803 0.00028934]	"[6.05351267e-06 1.73985110e-03 6.17520113e-04 1.53183327e-05
 3.23917418e-05]"
81	True	20.121272563934326	649.3387981166991	0.00029651304237809917	0.0006880132413430774	0.004909406591176836	0.0009453786184585108	0.00038956040841786404	`xtol` termination condition is satisfied.	[0.00029651 0.00068801 0.00490941 0.00094538 0.00038956]	"[2.24792573e-05 3.26050011e-06 8.48507503e-03 5.49445048e-03
 7.12909866e-03]"
82	True	15.51232624053955	649.4660264025122	0.0002975408878657993	0.0006843677069774692	0.007439900021849983	0.001512534072632132	0.000327602808483966	`xtol` termination condition is satisfied.	[0.00029754 0.00068437 0.0074399  0.00151253 0.0003276 ]	"[2.33266412e-05 3.42048675e-03 2.66259882e-05 1.02734321e-04
 3.89609562e-04]"
68	True	29.777446508407593	649.54775148865	0.0002936296930829221	0.0006890953942691799	0.05627478376843169	0.012539593586319944	0.00027828814705368777	`xtol` termination condition is satisfied.	[0.00029363 0.0006891  0.05627478 0.01253959 0.00027829]	"[8.33950538e-02 2.24532541e-06 2.31115380e-03 5.78997730e-02
 1.91028867e-03]"
74	True	13.782936096191406	649.6173940700871	0.0003006345612148867	0.0006888644798662942	0.0019361299029345077	0.0003744649946720868	0.0005026790514395347	`xtol` termination condition is satisfied.	[0.00030063 0.00068886 0.00193613 0.00037446 0.00050268]	"[3.51786457e-04 1.37264654e-02 8.48229622e-06 6.04679340e-05
 2.49340074e-03]"
20	True	23.633073329925537	649.6654055927102	0.000293290871209188	0.0006900219551859264	0.026565559266485836	0.0046874052467071005	0.0004194070081680886	`xtol` termination condition is satisfied.	[0.00029329 0.00069002 0.02656556 0.00468741 0.00041941]	"[2.71557423e-03 3.92457515e-02 2.85556547e-02 5.10249250e-06
 6.00045430e-02]"
2	True	32.555211782455444	649.7031555386164	0.00029333522367535085	0.000689185229146869	0.026959809498122846	0.005742007218431988	0.00031400824142586444	`xtol` termination condition is satisfied.	[0.00029334 0.00068919 0.02695981 0.00574201 0.00031401]	"[1.94683961e-04 1.73483475e-02 1.99277053e-05 3.32190280e-03
 2.62015384e-05]"
59	True	41.10528826713562	649.8790083862805	0.0002933053482708602	0.0006893275764345723	0.02390664753895571	0.005026908346559756	0.00030211604689587803	`xtol` termination condition is satisfied.	[0.00029331 0.00068933 0.02390665 0.00502691 0.00030212]	"[2.37050512e-06 1.89683691e-06 1.60682576e-05 2.85763185e-03
 2.37238111e-05]"
50	True	29.225187301635742	649.9031250660225	0.0002933215249937317	0.000689190211322552	0.035832180891681976	0.007994144422518092	0.00028181281672046214	`xtol` termination condition is satisfied.	[0.00029332 0.00068919 0.03583218 0.00799414 0.00028181]	[0.00058705 0.02124843 0.07136817 0.02237265 0.00246683]
34	True	25.83406710624695	649.9847923941136	0.0002926974076635018	0.0006901129719025479	0.023122266036421243	0.005173800390793142	0.00028058514891169886	`xtol` termination condition is satisfied.	[0.0002927  0.00069011 0.02312227 0.0051738  0.00028059]	"[1.66760651e-06 2.67274244e-02 9.05434099e-02 3.21144827e-06
 2.57577398e-06]"
3	True	23.954585313796997	650.02791816183	0.00030301708220717096	0.0006902969233314537	0.0029637669788051563	0.000430374247812164	0.04517815587809082	`xtol` termination condition is satisfied.	[0.00030302 0.0006903  0.00296377 0.00043037 0.04517816]	"[2.12303269e-06 1.70123796e-06 1.20866503e-05 2.47973979e-06
 3.42127386e-02]"
88	True	28.75268816947937	650.088464820598	0.0002932180281736101	0.0006892192925232562	0.015053725704761402	0.0032837546414353825	0.00029165557549133247	`xtol` termination condition is satisfied.	[0.00029322 0.00068922 0.01505373 0.00328375 0.00029166]	[0.00020133 0.00465944 0.00038582 0.00090708 0.0001827 ]
64	True	31.671613454818726	650.1050253316573	0.00029264479594837627	0.0006897559110196788	0.008169910847705325	0.0017796224579426417	0.0003265871583376346	`xtol` termination condition is satisfied.	[0.00029264 0.00068976 0.00816991 0.00177962 0.00032659]	"[1.47380977e-05 1.45057803e-02 2.59478521e-02 8.92705304e-06
 1.35941435e-02]"
86	True	37.85497975349426	650.1811298151229	0.0002930346341123325	0.0006894330455724196	0.011595849864066695	0.0024878172584901354	0.0003179018362072876	`xtol` termination condition is satisfied.	[0.00029303 0.00068943 0.01159585 0.00248782 0.0003179 ]	"[2.03858938e-05 2.98264439e-06 1.60159354e-05 1.70592568e-04
 6.33175771e-03]"
47	True	27.8051655292511	650.2229531538952	0.00029284538244863355	0.000689532211525348	0.010953457853700504	0.0023498763469878936	0.00030427947334763585	`xtol` termination condition is satisfied.	[0.00029285 0.00068953 0.01095346 0.00234988 0.00030428]	"[2.46214255e-05 6.44781374e-03 2.41045476e-05 5.02315542e-06
 9.06650248e-05]"
38	True	36.394142389297485	650.2338221212395	0.0002929487344140005	0.0006895058074085495	0.007253245556099434	0.0015523581540663207	0.00030401247949257443	`xtol` termination condition is satisfied.	[0.00029295 0.00068951 0.00725325 0.00155236 0.00030401]	"[1.54198678e-04 1.49248637e-05 5.96805706e-04 4.14488769e-06
 1.39391949e-02]"
31	True	30.657461166381836	650.2774267082222	0.00029281177367022383	0.0006895051122798361	0.012884241162304187	0.0027825994984696633	0.00029980895178514526	`xtol` termination condition is satisfied.	[0.00029281 0.00068951 0.01288424 0.0027826  0.00029981]	"[1.05434365e-05 2.73507339e-02 1.32340457e-05 3.05353202e-03
 8.94542566e-03]"
48	True	17.227529048919678	650.2974259919467	0.0002925838025693787	0.0006896942133262634	0.013365575374023	0.003059777301776305	0.0002971418764323756	`xtol` termination condition is satisfied.	[0.00029258 0.00068969 0.01336558 0.00305978 0.00029714]	[0.00943639 0.00029458 0.00401302 0.04600103 0.08072634]
93	True	30.4963595867157	650.3101085365183	0.00029301787590776387	0.0006894498686074674	0.007927652345113098	0.001656916525749562	0.0003314761499620957	`xtol` termination condition is satisfied.	[0.00029302 0.00068945 0.00792765 0.00165692 0.00033148]	"[2.81149594e-06 6.56587702e-05 1.62289149e-04 1.41673185e-05
 5.09977306e-04]"
67	True	24.963266849517822	650.3127336175894	0.0002929571039194878	0.0006894881405753859	0.01071629056712535	0.0024256748928034545	0.0002827882741212291	`xtol` termination condition is satisfied.	[0.00029296 0.00068949 0.01071629 0.00242567 0.00028279]	"[2.22091715e-04 1.41171843e-02 8.11346880e-04 1.20457245e-04
 2.41896860e-05]"
99	True	32.47762989997864	650.3298134834154	0.0002929782679373128	0.0006894691065575047	0.007441476475329869	0.0016531986815358738	0.0002994912580449671	`xtol` termination condition is satisfied.	[0.00029298 0.00068947 0.00744148 0.0016532  0.00029949]	"[5.15866093e-05 3.16681939e-02 2.64803610e-03 2.00522675e-03
 2.24884594e-05]"
43	True	22.81454300880432	650.3324208623476	0.000291924312583612	0.0006899191758930727	0.014701434164040524	0.0029516965656035186	0.00033871275240249796	`xtol` termination condition is satisfied.	[0.00029192 0.00068992 0.01470143 0.0029517  0.00033871]	"[2.99748052e-06 1.51573404e-03 2.80285566e-02 1.11844604e-02
 2.55031512e-03]"
42	True	25.069993495941162	650.3878249565314	0.00029215045595286224	0.000689758642072053	0.007563773184674908	0.0015660603798683386	0.00034728350524395864	`xtol` termination condition is satisfied.	[0.00029215 0.00068976 0.00756377 0.00156606 0.00034728]	"[2.55453069e-04 5.79135469e-04 5.11604095e-05 8.59384585e-05
 3.61781961e-02]"
83	True	23.61592197418213	650.4502320984159	0.00029282030691633426	0.0006895098184138685	0.0055121673415398885	0.001103273735802421	0.000325557373391001	`xtol` termination condition is satisfied.	[0.00029282 0.00068951 0.00551217 0.00110327 0.00032556]	"[1.17526194e-04 9.02910704e-04 1.27868554e-03 3.71741344e-05
 3.48726508e-03]"
37	True	34.80735373497009	650.4552520242769	0.0002928826249497535	0.0006895188243909315	0.007866616696387151	0.0017578944392297536	0.00028484508788543064	`xtol` termination condition is satisfied.	[0.00029288 0.00068952 0.00786662 0.00175789 0.00028485]	"[2.53206317e-06 4.35731063e-02 6.56504303e-03 6.10319691e-05
 3.39524746e-04]"
11	True	24.702058792114258	650.4602023475308	0.00029259089616861324	0.0006896888785598626	0.005946816000092575	0.0012405288047586402	0.0003191779924713655	`xtol` termination condition is satisfied.	[0.00029259 0.00068969 0.00594682 0.00124053 0.00031918]	"[4.77490071e-04 1.21701880e-06 2.68287163e-04 4.16071518e-06
 4.24490209e-05]"
94	True	35.86716437339783	650.4792805698162	0.0002925346298529184	0.0006893814538781929	0.007482690440598844	0.0015724603760195353	0.0003214707744184861	`xtol` termination condition is satisfied.	[0.00029253 0.00068938 0.00748269 0.00157246 0.00032147]	"[1.08224792e-06 4.54195167e-06 1.15707857e-03 3.66385180e-04
 9.69631761e-05]"
30	True	30.559404850006104	650.5288295618103	0.00029286479119862977	0.0006897479396782776	0.005320526817938276	0.0011131750217722597	0.00032488167248275645	`xtol` termination condition is satisfied.	[0.00029286 0.00068975 0.00532053 0.00111318 0.00032488]	"[3.79134721e-04 4.14881248e-04 2.63300224e-04 2.19037275e-03
 1.44723592e-06]"
15	True	12.73000454902649	650.536537877076	0.00029302604221838216	0.0006900525555475357	0.004436369747559932	0.0008275758832382445	0.0004077401176448965	`xtol` termination condition is satisfied.	[0.00029303 0.00069005 0.00443637 0.00082758 0.00040774]	"[2.02602455e-06 1.78758484e-02 2.35622066e-03 2.28374844e-02
 2.67786863e-03]"
65	True	28.85130548477173	650.7008382435462	0.00029180424681078047	0.0006912331831642355	0.010441288842737675	0.002241014052283067	0.00028027195004603567	`xtol` termination condition is satisfied.	[0.0002918  0.00069123 0.01044129 0.00224101 0.00028027]	"[1.24972375e-04 3.50344669e-05 1.27251409e-06 1.77558667e-04
 9.89141516e-06]"
46	True	43.72565031051636	650.726960868259	0.00029259969472115495	0.000689692958877305	0.0068580144000824905	0.001456103395754022	0.0003100437715936558	`xtol` termination condition is satisfied.	[0.0002926  0.00068969 0.00685801 0.0014561  0.00031004]	"[1.44419969e-04 1.21037492e-06 9.56760071e-04 2.79752904e-04
 6.71208200e-06]"
24	True	31.318762063980103	650.7877597578113	0.0002926589228507885	0.0006896987957620421	0.004288575615721753	0.000907757258122641	0.00034206270434137816	`xtol` termination condition is satisfied.	[0.00029266 0.0006897  0.00428858 0.00090776 0.00034206]	"[2.78894392e-05 3.31155324e-05 1.31498290e-06 8.57103906e-02
 5.59778119e-05]"
60	True	14.047215223312378	650.8333548438668	0.0002925657400399851	0.0006897306893197503	0.003287097302383489	0.0006427030146501487	0.00039186209918337894	`xtol` termination condition is satisfied.	[0.00029257 0.00068973 0.0032871  0.0006427  0.00039186]	[0.00056192 0.01466244 0.00308689 0.00069815 0.00331864]
19	True	18.005501747131348	651.0903563313151	0.0002922852905396313	0.000689987278787342	0.0034180894745654434	0.0006466319518475147	0.000412343451119168	`xtol` termination condition is satisfied.	[0.00029229 0.00068999 0.00341809 0.00064663 0.00041234]	"[1.93340126e-05 3.26055524e-06 2.21533996e-05 5.36506424e-06
 9.40937894e-06]"
79	True	20.3935546875	651.3104401998758	0.00029246295303746205	0.000689828302439303	0.002792598849911777	0.0005552040133293747	0.0003798847776462199	`xtol` termination condition is satisfied.	[0.00029246 0.00068983 0.0027926  0.0005552  0.00037988]	"[9.17758962e-05 3.02123860e-03 1.41224595e-06 3.65031096e-05
 1.87878106e-03]"
55	True	34.98832678794861	651.3944829070408	0.0002925604534209173	0.0006897568175512033	0.0030309189071684966	0.0006351532429307344	0.00032496803765052633	`xtol` termination condition is satisfied.	[0.00029256 0.00068976 0.00303092 0.00063515 0.00032497]	"[4.36682964e-04 4.85853171e-05 9.46127564e-03 1.94210225e-06
 2.66640665e-05]"
69	True	19.29279136657715	651.4268081355316	0.00029842975971044273	0.0006900211529842404	0.0012924197209194849	0.00021681376073672714	0.0032005794560056107	`xtol` termination condition is satisfied.	[0.00029843 0.00069002 0.00129242 0.00021681 0.00320058]	"[1.53303256e-06 3.91727745e-04 2.44495468e-06 1.79159948e-06
 1.01913210e-02]"
4	True	20.865315198898315	651.6480084687428	0.00029786447696032687	0.000687137731972534	0.016133675114930364	0.002425461818590763	0.008020014552304172	`xtol` termination condition is satisfied.	[0.00029786 0.00068714 0.01613368 0.00242546 0.00802001]	"[9.10779672e-04 7.53229692e-06 1.51530756e-03 5.91476875e-02
 1.87817137e-05]"
71	True	33.96779441833496	652.003905240303	0.00029188506413531124	0.0006901745100123882	0.0018714671044962414	0.00032299789233849563	0.0006454800403883229	`xtol` termination condition is satisfied.	[0.00029189 0.00069017 0.00187147 0.000323   0.00064548]	"[7.84278444e-05 2.24562684e-06 4.35671342e-05 6.47189439e-05
 9.99717425e-04]"
17	True	33.60231304168701	653.2035884298516	0.0002919166138789279	0.0006901417068271437	0.002988787110580151	0.00043575902911308713	0.008499033754942879	`xtol` termination condition is satisfied.	[0.00029192 0.00069014 0.00298879 0.00043576 0.00849903]	"[2.52956324e-06 4.96522569e-05 3.03590893e-02 7.21216025e-05
 9.15584609e-02]"
9	True	24.1488356590271	653.2124388568812	0.00029135411980219243	0.0006904921907238373	0.0016656058279531608	0.0002468795740834737	0.004457787523332964	`xtol` termination condition is satisfied.	[0.00029135 0.00069049 0.00166561 0.00024688 0.00445779]	"[7.36462679e-05 6.58212159e-03 4.02603452e-06 1.38988975e-03
 1.91659203e-02]"
62	True	28.31479573249817	653.2975273320505	0.0002915586625380859	0.0006901676135688502	0.002180571627611346	0.00031626055926012265	0.027067225085875748	`xtol` termination condition is satisfied.	[0.00029156 0.00069017 0.00218057 0.00031626 0.02706723]	"[8.21278585e-04 1.94830160e-06 7.24894231e-04 5.41827386e-05
 1.39420508e-03]"
36	True	26.231426239013672	653.6395130649923	0.00029136943344489015	0.0006905390800911533	0.0011251486806275871	0.0001593064444901539	0.04027944605445445	`xtol` termination condition is satisfied.	[0.00029137 0.00069054 0.00112515 0.00015931 0.04027945]	"[2.53513443e-04 2.55341296e-06 6.65691836e-06 1.60435059e-02
 4.50721553e-02]"
92	True	20.552160501480103	656.8827926224791	0.00033642258167052404	0.0006709959840689742	0.05239977617356444	0.011813819666751407	2.289668939087958e-06	`xtol` termination condition is satisfied.	"[3.36422582e-04 6.70995984e-04 5.23997762e-02 1.18138197e-02
 2.28966894e-06]"	"[7.21167669e-04 2.23607273e-05 2.24181783e-02 2.00904257e-03
 8.70896069e-06]"
70	True	26.868561267852783	657.5396523543866	0.00033506325168229173	0.0006682796099855118	0.08796781241629519	0.01986851231591998	1.5124947721008444e-06	`xtol` termination condition is satisfied.	"[3.35063252e-04 6.68279610e-04 8.79678124e-02 1.98685123e-02
 1.51249477e-06]"	"[3.53921207e-06 7.22321626e-02 2.86689023e-04 2.31735115e-02
 1.36201461e-05]"
32	True	21.449947357177734	657.5594848177715	0.0003364266263622532	0.0006690356461318747	0.011728310741594508	0.002547490780832963	1.0142130041459994e-06	`xtol` termination condition is satisfied.	"[3.36426626e-04 6.69035646e-04 1.17283107e-02 2.54749078e-03
 1.01421300e-06]"	"[1.85098684e-03 2.05661404e-05 3.24972882e-03 1.02037985e-03
 2.05019682e-06]"
25	True	14.216921091079712	660.2362601017072	0.0003092802329245393	0.0006805088482058394	0.004943225648734951	0.0014654437643766148	8.956455803817748e-06	`xtol` termination condition is satisfied.	"[3.09280233e-04 6.80508848e-04 4.94322565e-03 1.46544376e-03
 8.95645580e-06]"	"[4.99806547e-06 3.88688184e-03 2.53813116e-02 8.04937855e-05
 1.11968158e-06]"
96	True	14.738135576248169	661.4796968360677	0.0003014708139711854	0.0006850931517939163	0.0038741879800520285	0.0008269601899369611	3.6255779476089276e-05	`xtol` termination condition is satisfied.	"[3.01470814e-04 6.85093152e-04 3.87418798e-03 8.26960190e-04
 3.62557795e-05]"	"[3.06638355e-04 3.07967575e-02 1.28957134e-05 5.94042815e-03
 6.29881544e-06]"
90	True	36.60682821273804	662.600749016075	0.0002931284035026176	0.000689581677457684	0.03833683049904384	0.00908054262504218	6.736037367014004e-06	`xtol` termination condition is satisfied.	"[2.93128404e-04 6.89581677e-04 3.83368305e-02 9.08054263e-03
 6.73603737e-06]"	"[4.07662291e-06 3.25513624e-05 2.42717359e-05 1.26393264e-02
 1.10639963e-05]"
53	True	17.124593496322632	662.8249867991237	0.00029878332274228657	0.000697061676528505	0.0021799402977632294	0.0005029245774247742	8.61363196597346e-06	`xtol` termination condition is satisfied.	"[2.98783323e-04 6.97061677e-04 2.17994030e-03 5.02924577e-04
 8.61363197e-06]"	"[9.73764609e-03 7.75522905e-06 3.54148184e-04 3.98287081e-04
 2.53546148e-05]"
54	True	34.60240960121155	663.1145063437586	0.000293006904414173	0.0006894530312819712	0.009238695499762757	0.0021182368078625645	2.7741537854162168e-06	`xtol` termination condition is satisfied.	"[2.93006904e-04 6.89453031e-04 9.23869550e-03 2.11823681e-03
 2.77415379e-06]"	"[2.76606708e-05 3.88076406e-03 1.63065536e-02 3.44781025e-05
 6.42286629e-05]"
29	True	22.752949237823486	663.3148248188113	0.0002926771228608236	0.0006897657854903767	0.012335972350794316	0.0027014600823884096	1.2240744327817592e-06	`xtol` termination condition is satisfied.	"[2.92677123e-04 6.89765785e-04 1.23359724e-02 2.70146008e-03
 1.22407443e-06]"	"[3.70056970e-03 2.20437538e-06 2.31719467e-06 7.06550897e-06
 1.35976950e-02]"
77	True	42.95608687400818	663.4149740940604	0.00029252742049658433	0.0006898799656877485	0.005305653469074806	0.0012078073759252657	1.530514531979337e-06	`xtol` termination condition is satisfied.	"[2.92527420e-04 6.89879966e-04 5.30565347e-03 1.20780738e-03
 1.53051453e-06]"	"[7.33952052e-05 6.33386717e-06 6.97200731e-04 1.48157894e-06
 1.96277743e-05]"
87	True	23.184349060058594	663.4678837884896	0.00029247176677412714	0.0006897539188718257	0.0059693778245171435	0.0013535036644160656	2.149915748785319e-06	`xtol` termination condition is satisfied.	"[2.92471767e-04 6.89753919e-04 5.96937782e-03 1.35350366e-03
 2.14991575e-06]"	"[1.43542264e-04 2.52360001e-04 1.36951145e-03 1.73839759e-02
 5.60885062e-06]"
40	True	34.939119815826416	673.2171195209424	0.00032747099848101966	0.0006757220230966994	5.801450263204077e-06	0.023226429321742206	0.0001486594191143163	`xtol` termination condition is satisfied.	"[3.27470998e-04 6.75722023e-04 5.80145026e-06 2.32264293e-02
 1.48659419e-04]"	"[5.32383800e-06 8.05200101e-06 4.00154450e-06 2.83162795e-03
 7.04051166e-04]"
14	True	16.960060358047485	674.0274210662317	0.0003339113137254888	0.0006685757952075164	1.4337464639633424e-05	0.005793947144794134	0.00015022231971788835	`xtol` termination condition is satisfied.	"[3.33911314e-04 6.68575795e-04 1.43374646e-05 5.79394714e-03
 1.50222320e-04]"	"[1.25849544e-03 4.36242365e-04 9.69050841e-06 1.07284451e-03
 1.63530037e-04]"
78	True	19.3522207736969	674.3865937850437	0.00031360091702024693	0.0006823292122852727	0.00010433568019449545	0.00783701861096106	0.00015349155642378526	`xtol` termination condition is satisfied.	[0.0003136  0.00068233 0.00010434 0.00783702 0.00015349]	"[2.21120945e-06 8.02782436e-02 5.49840737e-06 4.95420457e-03
 7.12176724e-04]"
97	True	23.300206661224365	675.7167300982749	0.00030671675844459436	0.0006885295147145422	1.4331555602654881e-06	0.010282693555579587	0.0001628843350177775	`xtol` termination condition is satisfied.	"[3.06716758e-04 6.88529515e-04 1.43315556e-06 1.02826936e-02
 1.62884335e-04]"	"[3.26786607e-05 7.11254693e-05 1.09213401e-05 4.49488534e-03
 6.82616054e-04]"
7	True	15.916109800338745	676.4621167285882	0.00030686803030617626	0.000688182145895	3.074871881068529e-06	0.0026793601367186832	0.00015634250029785906	`xtol` termination condition is satisfied.	"[3.06868030e-04 6.88182146e-04 3.07487188e-06 2.67936014e-03
 1.56342500e-04]"	"[1.28513011e-05 5.47684842e-04 3.56458661e-06 3.88786560e-06
 1.26593226e-03]"
23	True	16.105533123016357	677.1817395475384	0.00030101335001869636	0.0006861789172080431	8.317812064619331e-05	0.0032664342561614657	0.0001458256429104381	`xtol` termination condition is satisfied.	"[3.01013350e-04 6.86178917e-04 8.31781206e-05 3.26643426e-03
 1.45825643e-04]"	"[2.36784552e-06 8.40758173e-04 2.01885838e-05 1.85887628e-04
 2.00974017e-05]"
73	True	31.540995836257935	677.9936437311374	0.00029698271369574383	0.0006881410546631974	0.0003428008439626242	0.03334171953106274	0.00015825957749077295	`xtol` termination condition is satisfied.	[0.00029698 0.00068814 0.0003428  0.03334172 0.00015826]	"[4.74366622e-06 1.00774275e-05 1.42676448e-04 3.52853841e-06
 7.78242999e-04]"
61	True	19.736188650131226	678.5909772996217	0.00029722804760542765	0.0006877047670067162	0.0008535058837694633	0.08045959416499253	0.00013229301661774756	`xtol` termination condition is satisfied.	[0.00029723 0.0006877  0.00085351 0.08045959 0.00013229]	"[1.60266694e-06 4.63444416e-03 2.35506306e-06 1.44603878e-02
 1.92942183e-05]"
52	True	25.203786611557007	679.1213748013531	0.00029374140665163113	0.0006891205867556644	0.00024566172297058747	0.03338089015591179	0.0001504625492252873	`xtol` termination condition is satisfied.	[0.00029374 0.00068912 0.00024566 0.03338089 0.00015046]	"[1.44357606e-04 2.39440287e-04 2.06467302e-06 4.00535817e-02
 4.94239922e-03]"
